X0,WTS-13,WTS-14
2012-11-20 00:11:46,14.81,10.19
2012-11-20 00:11:56,14.81,10.19
2012-11-20 00:12:06,14.880000000000001,10.19
2012-11-20 00:12:16,14.880000000000001,10.19
2012-11-20 00:12:26,14.81,10.19
2012-11-20 00:12:36,14.81,10.19
2012-11-20 00:12:46,14.880000000000001,10.19
2012-11-20 00:12:56,14.81,10.19
2012-11-20 00:13:06,14.880000000000001,10.19
2012-11-20 00:13:16,14.81,10.19
2012-11-20 00:13:26,14.880000000000001,10.19
2012-11-20 00:13:36,14.81,10.19
2012-11-20 00:13:46,14.880000000000001,10.19
2012-11-20 00:13:56,14.880000000000001,10.19
2012-11-20 00:14:06,14.81,10.19
2012-11-20 00:14:16,14.880000000000001,10.19
2012-11-20 00:14:26,14.880000000000001,10.19
2012-11-20 00:14:36,14.81,10.19
2012-11-20 00:14:46,14.880000000000001,10.19
2012-11-20 00:14:56,14.880000000000001,10.19
2012-11-20 00:15:06,14.880000000000001,10.19
2012-11-20 00:15:16,14.880000000000001,10.19
2012-11-20 00:15:26,14.81,10.19
2012-11-20 00:15:36,14.880000000000001,10.19
2012-11-20 00:15:46,14.81,10.19
2012-11-20 00:15:56,14.81,10.19
2012-11-20 00:16:06,14.880000000000001,10.19
2012-11-20 00:16:16,14.81,10.19
2012-11-20 00:16:26,14.81,10.19
2012-11-20 00:16:36,14.81,10.19
2012-11-20 00:16:46,14.81,10.19
2012-11-20 00:16:56,14.81,10.19
2012-11-20 00:17:06,14.81,10.19
2012-11-20 00:17:16,14.81,10.19
2012-11-20 00:17:26,14.81,10.19
2012-11-20 00:17:36,14.81,10.19
2012-11-20 00:17:46,14.81,10.19
2012-11-20 00:17:56,14.880000000000001,10.19
2012-11-20 00:18:06,14.81,10.19
2012-11-20 00:18:16,14.81,10.19
2012-11-20 00:18:26,14.81,10.19
2012-11-20 00:18:36,14.81,10.19
2012-11-20 00:18:46,14.880000000000001,10.19
2012-11-20 00:18:56,14.81,10.19
2012-11-20 00:19:06,14.81,10.19
2012-11-20 00:19:16,14.880000000000001,10.19
2012-11-20 00:19:26,14.880000000000001,10.19
2012-11-20 00:19:36,14.81,10.19
2012-11-20 00:19:46,14.880000000000001,10.19
2012-11-20 00:19:56,14.81,10.19
2012-11-20 00:20:06,14.81,10.19
2012-11-20 00:20:16,14.81,10.19
2012-11-20 00:20:26,14.81,10.19
2012-11-20 00:20:36,14.81,10.19
2012-11-20 00:20:46,14.81,10.19
2012-11-20 00:20:56,14.880000000000001,10.19
2012-11-20 00:21:06,14.81,10.19
2012-11-20 00:21:16,14.81,10.19
2012-11-20 00:21:26,14.880000000000001,10.19
2012-11-20 00:21:36,14.81,10.19
2012-11-20 00:21:46,14.880000000000001,10.19
2012-11-20 00:21:56,14.81,10.19
2012-11-20 00:22:06,14.81,10.19
2012-11-20 00:22:17,14.81,10.19
2012-11-20 00:22:27,14.880000000000001,10.19
2012-11-20 00:22:37,14.880000000000001,10.19
2012-11-20 00:22:47,14.81,10.19
2012-11-20 00:22:57,14.81,10.19
2012-11-20 00:23:07,14.81,10.19
2012-11-20 00:23:17,14.81,10.19
2012-11-20 00:23:27,14.81,10.19
2012-11-20 00:23:37,14.81,10.19
2012-11-20 00:23:47,14.81,10.19
2012-11-20 00:23:57,14.81,10.19
2012-11-20 00:24:07,14.81,10.19
2012-11-20 00:24:17,14.81,10.19
2012-11-20 00:24:27,14.880000000000001,10.19
2012-11-20 00:24:37,14.81,10.19
2012-11-20 00:24:47,14.81,10.19
2012-11-20 00:24:57,14.81,10.19
2012-11-20 00:25:07,14.81,10.19
2012-11-20 00:25:17,14.880000000000001,10.19
2012-11-20 00:25:27,14.81,10.130000000000001
2012-11-20 00:25:37,14.81,10.19
2012-11-20 00:25:47,14.81,10.19
2012-11-20 00:25:57,14.81,10.19
2012-11-20 00:26:07,14.81,10.19
2012-11-20 00:26:17,14.81,10.19
2012-11-20 00:26:27,14.81,10.19
2012-11-20 00:26:37,14.81,10.19
2012-11-20 00:26:47,14.81,10.19
2012-11-20 00:26:57,14.81,10.19
2012-11-20 00:27:07,14.81,10.130000000000001
2012-11-20 00:27:17,14.81,10.19
2012-11-20 00:27:27,14.81,10.19
2012-11-20 00:27:37,14.81,10.19
2012-11-20 00:27:47,14.81,10.19
2012-11-20 00:27:57,14.81,10.130000000000001
2012-11-20 00:28:07,14.81,10.130000000000001
2012-11-20 00:28:17,14.81,10.19
2012-11-20 00:28:27,14.81,10.19
2012-11-20 00:28:37,14.81,10.19
2012-11-20 00:28:47,14.81,10.19
2012-11-20 00:28:57,14.81,10.19
2012-11-20 00:29:07,14.81,10.130000000000001
2012-11-20 00:29:17,14.81,10.130000000000001
2012-11-20 00:29:27,14.81,10.19
2012-11-20 00:29:37,14.81,10.19
2012-11-20 00:29:47,14.81,10.19
2012-11-20 00:29:57,14.81,10.19
2012-11-20 00:30:07,14.81,10.19
2012-11-20 00:30:17,14.81,10.130000000000001
2012-11-20 00:30:27,14.81,10.19
2012-11-20 00:30:37,14.81,10.19
2012-11-20 00:30:47,14.81,10.19
2012-11-20 00:30:57,14.81,10.130000000000001
2012-11-20 00:31:07,14.81,10.130000000000001
2012-11-20 00:31:17,14.81,10.130000000000001
2012-11-20 00:31:27,14.81,10.19
2012-11-20 00:31:37,14.81,10.130000000000001
2012-11-20 00:31:47,14.81,10.130000000000001
2012-11-20 00:31:57,14.81,10.130000000000001
2012-11-20 00:32:07,14.81,10.19
2012-11-20 00:32:17,14.81,10.19
2012-11-20 00:32:27,14.81,10.19
2012-11-20 00:32:37,14.81,10.130000000000001
2012-11-20 00:32:47,14.81,10.130000000000001
2012-11-20 00:32:57,14.81,10.130000000000001
2012-11-20 00:33:07,14.81,10.19
2012-11-20 00:33:17,14.81,10.19
2012-11-20 00:33:27,14.81,10.130000000000001
2012-11-20 00:33:37,14.81,10.130000000000001
2012-11-20 00:33:47,14.81,10.130000000000001
2012-11-20 00:33:57,14.81,10.19
2012-11-20 00:34:07,14.81,10.19
2012-11-20 00:34:17,14.81,10.130000000000001
2012-11-20 00:34:27,14.81,10.19
2012-11-20 00:34:37,14.81,10.130000000000001
2012-11-20 00:34:47,14.81,10.130000000000001
2012-11-20 00:34:57,14.81,10.19
2012-11-20 00:35:07,14.81,10.130000000000001
2012-11-20 00:35:17,14.81,10.130000000000001
2012-11-20 00:35:27,14.81,10.130000000000001
2012-11-20 00:35:37,14.81,10.19
2012-11-20 00:35:47,14.81,10.130000000000001
2012-11-20 00:35:57,14.75,10.19
2012-11-20 00:36:07,14.81,10.19
2012-11-20 00:36:17,14.81,10.130000000000001
2012-11-20 00:36:27,14.81,10.19
2012-11-20 00:36:37,14.75,10.130000000000001
2012-11-20 00:36:47,14.75,10.130000000000001
2012-11-20 00:36:57,14.81,10.19
2012-11-20 00:37:07,14.81,10.130000000000001
2012-11-20 00:37:17,14.81,10.130000000000001
2012-11-20 00:37:27,14.81,10.130000000000001
2012-11-20 00:37:37,14.75,10.130000000000001
2012-11-20 00:37:47,14.81,10.130000000000001
2012-11-20 00:37:57,14.81,10.130000000000001
2012-11-20 00:38:07,14.81,10.130000000000001
2012-11-20 00:38:17,14.81,10.130000000000001
2012-11-20 00:38:27,14.81,10.130000000000001
2012-11-20 00:38:37,14.81,10.130000000000001
2012-11-20 00:38:47,14.75,10.130000000000001
2012-11-20 00:38:57,14.81,10.130000000000001
2012-11-20 00:39:07,14.81,10.130000000000001
2012-11-20 00:39:17,14.81,10.19
2012-11-20 00:39:27,14.81,10.130000000000001
2012-11-20 00:39:37,14.81,10.130000000000001
2012-11-20 00:39:47,14.75,10.130000000000001
2012-11-20 00:39:57,14.75,10.130000000000001
2012-11-20 00:40:07,14.81,10.130000000000001
2012-11-20 00:40:17,14.81,10.130000000000001
2012-11-20 00:40:27,14.81,10.130000000000001
2012-11-20 00:40:37,14.81,10.130000000000001
2012-11-20 00:40:47,14.81,10.130000000000001
2012-11-20 00:40:57,14.75,10.130000000000001
2012-11-20 00:41:07,14.81,10.130000000000001
2012-11-20 00:41:17,14.81,10.130000000000001
2012-11-20 00:41:27,14.75,10.130000000000001
2012-11-20 00:41:37,14.81,10.130000000000001
2012-11-20 00:41:47,14.81,10.130000000000001
2012-11-20 00:41:57,14.81,10.130000000000001
2012-11-20 00:42:07,14.75,10.130000000000001
2012-11-20 00:42:18,14.81,10.130000000000001
2012-11-20 00:42:28,14.81,10.130000000000001
2012-11-20 00:42:38,14.81,10.130000000000001
2012-11-20 00:42:48,14.81,10.130000000000001
2012-11-20 00:42:58,14.81,10.19
2012-11-20 00:43:08,14.81,10.130000000000001
2012-11-20 00:43:18,14.81,10.130000000000001
2012-11-20 00:43:28,14.81,10.130000000000001
2012-11-20 00:43:38,14.81,10.130000000000001
2012-11-20 00:43:48,14.81,10.130000000000001
2012-11-20 00:43:58,14.81,10.130000000000001
2012-11-20 00:44:08,14.81,10.130000000000001
2012-11-20 00:44:18,14.81,10.130000000000001
2012-11-20 00:44:28,14.81,10.130000000000001
2012-11-20 00:44:38,14.81,10.130000000000001
2012-11-20 00:44:48,14.81,10.130000000000001
2012-11-20 00:44:58,14.81,10.130000000000001
2012-11-20 00:45:08,14.81,10.130000000000001
2012-11-20 00:45:18,14.81,10.130000000000001
2012-11-20 00:45:28,14.75,10.130000000000001
2012-11-20 00:45:38,14.81,10.130000000000001
2012-11-20 00:45:48,14.75,10.130000000000001
2012-11-20 00:45:58,14.81,10.130000000000001
2012-11-20 00:46:08,14.81,10.130000000000001
2012-11-20 00:46:18,14.81,10.130000000000001
2012-11-20 00:46:28,14.81,10.130000000000001
2012-11-20 00:46:38,14.81,10.130000000000001
2012-11-20 00:46:48,14.81,10.130000000000001
2012-11-20 00:46:58,14.81,10.130000000000001
2012-11-20 00:47:08,14.81,10.130000000000001
2012-11-20 00:47:18,14.81,10.130000000000001
2012-11-20 00:47:28,14.81,10.130000000000001
2012-11-20 00:47:38,14.81,10.130000000000001
2012-11-20 00:47:48,14.81,10.130000000000001
2012-11-20 00:47:58,14.81,10.130000000000001
2012-11-20 00:48:08,14.81,10.130000000000001
2012-11-20 00:48:18,14.81,10.130000000000001
2012-11-20 00:48:38,14.81,10.130000000000001
2012-11-20 00:48:48,14.81,10.130000000000001
2012-11-20 00:48:58,14.81,10.130000000000001
2012-11-20 00:49:08,14.81,10.130000000000001
2012-11-20 00:49:18,14.81,10.130000000000001
2012-11-20 00:49:28,14.81,10.130000000000001
2012-11-20 00:49:38,14.81,10.130000000000001
2012-11-20 00:49:48,14.81,10.130000000000001
2012-11-20 00:49:58,14.81,10.130000000000001
2012-11-20 00:50:08,14.81,10.130000000000001
2012-11-20 00:50:18,14.81,10.130000000000001
2012-11-20 00:50:28,14.81,10.130000000000001
2012-11-20 00:50:38,14.81,10.130000000000001
2012-11-20 00:50:48,14.81,10.130000000000001
2012-11-20 00:50:58,14.81,10.130000000000001
2012-11-20 00:51:08,14.81,10.130000000000001
2012-11-20 00:51:18,14.81,10.130000000000001
2012-11-20 00:51:28,14.75,10.130000000000001
2012-11-20 00:51:48,14.81,10.130000000000001
2012-11-20 00:51:58,14.81,10.130000000000001
2012-11-20 00:52:08,14.75,10.130000000000001
2012-11-20 00:52:18,14.81,10.130000000000001
2012-11-20 00:52:28,14.81,10.130000000000001
2012-11-20 00:52:38,14.75,10.130000000000001
2012-11-20 00:52:48,14.81,10.130000000000001
2012-11-20 00:52:58,14.75,10.130000000000001
2012-11-20 00:53:08,14.81,10.130000000000001
2012-11-20 00:53:18,14.81,10.130000000000001
2012-11-20 00:53:28,14.81,10.130000000000001
2012-11-20 00:53:38,14.81,10.130000000000001
2012-11-20 00:53:48,14.81,10.130000000000001
2012-11-20 00:53:58,14.81,10.130000000000001
2012-11-20 00:54:08,14.81,10.130000000000001
2012-11-20 00:54:18,14.81,10.130000000000001
2012-11-20 00:54:28,14.81,10.130000000000001
2012-11-20 00:54:38,14.81,10.130000000000001
2012-11-20 00:54:48,14.81,10.130000000000001
2012-11-20 00:54:58,14.75,10.130000000000001
2012-11-20 00:55:08,14.81,10.06
2012-11-20 00:55:18,14.81,10.130000000000001
2012-11-20 00:55:28,14.81,10.130000000000001
2012-11-20 00:55:38,14.75,10.130000000000001
2012-11-20 00:55:48,14.75,10.06
2012-11-20 00:55:58,14.81,10.130000000000001
2012-11-20 00:56:08,14.75,10.130000000000001
2012-11-20 00:56:18,14.75,10.130000000000001
2012-11-20 00:56:28,14.81,10.130000000000001
2012-11-20 00:56:38,14.81,10.130000000000001
2012-11-20 00:56:48,14.75,10.130000000000001
2012-11-20 00:56:58,14.81,10.130000000000001
2012-11-20 00:57:08,14.81,10.130000000000001
2012-11-20 00:57:18,14.75,10.130000000000001
2012-11-20 00:57:28,14.81,10.130000000000001
2012-11-20 00:57:38,14.75,10.130000000000001
2012-11-20 00:57:48,14.75,10.130000000000001
2012-11-20 00:57:58,14.75,10.06
2012-11-20 00:58:08,14.75,10.06
2012-11-20 00:58:18,14.75,10.130000000000001
2012-11-20 00:58:28,14.75,10.06
2012-11-20 00:58:38,14.75,10.06
2012-11-20 00:58:48,14.81,10.130000000000001
2012-11-20 00:58:58,14.75,10.130000000000001
2012-11-20 00:59:08,14.75,10.130000000000001
2012-11-20 00:59:18,14.75,10.130000000000001
2012-11-20 00:59:28,14.75,10.06
2012-11-20 00:59:38,14.75,10.130000000000001
2012-11-20 00:59:48,14.75,10.130000000000001
2012-11-20 00:59:58,14.75,10.130000000000001
2012-11-20 01:00:08,14.75,10.06
2012-11-20 01:00:18,14.75,10.06
2012-11-20 01:00:28,14.75,10.06
2012-11-20 01:00:38,14.75,10.130000000000001
2012-11-20 01:00:48,14.75,10.130000000000001
2012-11-20 01:00:58,14.75,10.130000000000001
2012-11-20 01:01:08,14.75,10.130000000000001
2012-11-20 01:01:18,14.75,10.130000000000001
2012-11-20 01:01:28,14.75,10.130000000000001
2012-11-20 01:01:38,14.75,10.130000000000001
2012-11-20 01:01:48,14.75,10.130000000000001
2012-11-20 01:02:09,14.75,10.130000000000001
2012-11-20 01:02:19,14.75,10.06
2012-11-20 01:02:29,14.75,10.06
2012-11-20 01:02:39,14.75,10.130000000000001
2012-11-20 01:02:49,14.81,10.130000000000001
2012-11-20 01:02:59,14.75,10.130000000000001
2012-11-20 01:03:09,14.75,10.06
2012-11-20 01:03:19,14.75,10.06
2012-11-20 01:03:29,14.75,10.06
2012-11-20 01:03:39,14.75,10.130000000000001
2012-11-20 01:03:49,14.75,10.130000000000001
2012-11-20 01:03:59,14.75,10.06
2012-11-20 01:04:09,14.75,10.06
2012-11-20 01:04:19,14.75,10.06
2012-11-20 01:04:29,14.75,10.06
2012-11-20 01:04:39,14.75,10.130000000000001
2012-11-20 01:04:49,14.75,10.06
2012-11-20 01:04:59,14.75,10.06
2012-11-20 01:05:09,14.75,10.06
2012-11-20 01:05:19,14.75,10.06
2012-11-20 01:05:29,14.75,10.06
2012-11-20 01:05:39,14.75,10.06
2012-11-20 01:05:49,14.75,10.130000000000001
2012-11-20 01:05:59,14.75,10.06
2012-11-20 01:06:09,14.75,10.130000000000001
2012-11-20 01:06:19,14.75,10.06
2012-11-20 01:06:29,14.75,10.06
2012-11-20 01:06:39,14.75,10.06
2012-11-20 01:06:49,14.75,10.130000000000001
2012-11-20 01:06:59,14.75,10.06
2012-11-20 01:07:09,14.75,10.06
2012-11-20 01:07:19,14.75,10.130000000000001
2012-11-20 01:07:29,14.75,10.06
2012-11-20 01:07:39,14.75,10.06
2012-11-20 01:07:49,14.75,10.130000000000001
2012-11-20 01:07:59,14.69,10.130000000000001
2012-11-20 01:08:09,14.75,10.06
2012-11-20 01:08:19,14.75,10.06
2012-11-20 01:08:29,14.75,10.06
2012-11-20 01:08:39,14.75,10.130000000000001
2012-11-20 01:08:49,14.75,10.06
2012-11-20 01:08:59,14.75,10.06
2012-11-20 01:09:09,14.75,10.06
2012-11-20 01:09:19,14.75,10.06
2012-11-20 01:09:29,14.69,10.130000000000001
2012-11-20 01:09:39,14.69,10.06
2012-11-20 01:09:49,14.75,10.06
2012-11-20 01:09:59,14.69,10.06
2012-11-20 01:10:09,14.69,10.06
2012-11-20 01:10:19,14.69,10.06
2012-11-20 01:10:29,14.69,10.06
2012-11-20 01:10:39,14.75,10.06
2012-11-20 01:10:49,14.69,10.06
2012-11-20 01:10:59,14.75,10.06
2012-11-20 01:11:09,14.69,10.130000000000001
2012-11-20 01:11:19,14.69,10.06
2012-11-20 01:11:29,14.69,10.06
2012-11-20 01:11:39,14.69,10.06
2012-11-20 01:11:49,14.69,10.06
2012-11-20 01:11:59,14.69,10.06
2012-11-20 01:12:09,14.69,10.06
2012-11-20 01:12:19,14.69,10.06
2012-11-20 01:12:29,14.69,10.06
2012-11-20 01:12:39,14.69,10.06
2012-11-20 01:12:49,14.69,10.06
2012-11-20 01:12:59,14.69,10.06
2012-11-20 01:13:09,14.69,10.06
2012-11-20 01:13:19,14.69,10.06
2012-11-20 01:13:29,14.69,10.06
2012-11-20 01:13:39,14.69,10.06
2012-11-20 01:13:49,14.69,10.06
2012-11-20 01:13:59,14.69,10.06
2012-11-20 01:14:09,14.69,10.06
2012-11-20 01:14:19,14.69,10.06
2012-11-20 01:14:29,14.69,10.06
2012-11-20 01:14:39,14.69,10.06
2012-11-20 01:14:49,14.69,10.06
2012-11-20 01:14:59,14.69,10.06
2012-11-20 01:15:09,14.69,10.06
2012-11-20 01:15:19,14.69,10.06
2012-11-20 01:15:29,14.69,10.06
2012-11-20 01:15:39,14.69,10.06
2012-11-20 01:15:49,14.69,10.06
2012-11-20 01:15:59,14.69,10.06
2012-11-20 01:16:09,14.69,10.06
2012-11-20 01:16:19,14.630000000000001,10.06
2012-11-20 01:16:29,14.69,10.06
2012-11-20 01:16:39,14.630000000000001,10.06
2012-11-20 01:16:49,14.630000000000001,10.06
2012-11-20 01:16:59,14.69,10.06
2012-11-20 01:17:09,14.69,10.06
2012-11-20 01:17:19,14.630000000000001,10.06
2012-11-20 01:17:29,14.630000000000001,10.06
2012-11-20 01:17:39,14.630000000000001,10.06
2012-11-20 01:17:49,14.630000000000001,10.06
2012-11-20 01:17:59,14.630000000000001,10.06
2012-11-20 01:18:09,14.630000000000001,10.06
2012-11-20 01:18:19,14.630000000000001,10.06
2012-11-20 01:18:29,14.630000000000001,10.06
2012-11-20 01:18:39,14.630000000000001,10.06
2012-11-20 01:18:49,14.630000000000001,10.06
2012-11-20 01:18:59,14.630000000000001,10.06
2012-11-20 01:19:09,14.630000000000001,10.06
2012-11-20 01:19:19,14.630000000000001,10.06
2012-11-20 01:19:29,14.630000000000001,10.06
2012-11-20 01:19:39,14.630000000000001,10.06
2012-11-20 01:19:49,14.630000000000001,10.06
2012-11-20 01:19:59,14.630000000000001,10.06
2012-11-20 01:20:09,14.630000000000001,10.06
2012-11-20 01:20:19,14.630000000000001,10.06
2012-11-20 01:20:29,14.630000000000001,10.06
2012-11-20 01:20:39,14.630000000000001,10.06
2012-11-20 01:20:49,14.630000000000001,10.06
2012-11-20 01:20:59,14.630000000000001,10.06
2012-11-20 01:21:09,14.630000000000001,10.06
2012-11-20 01:21:19,14.630000000000001,10.06
2012-11-20 01:21:29,14.630000000000001,10.06
2012-11-20 01:21:39,14.630000000000001,10.06
2012-11-20 01:21:50,14.630000000000001,10.06
2012-11-20 01:22:00,14.630000000000001,10.0
2012-11-20 01:22:10,14.630000000000001,10.06
2012-11-20 01:22:20,14.630000000000001,10.06
2012-11-20 01:22:30,14.630000000000001,10.06
2012-11-20 01:22:40,14.630000000000001,10.06
2012-11-20 01:22:50,14.630000000000001,10.06
2012-11-20 01:23:00,14.630000000000001,10.06
2012-11-20 01:23:10,14.630000000000001,10.06
2012-11-20 01:23:20,14.56,10.06
2012-11-20 01:23:30,14.630000000000001,10.06
2012-11-20 01:23:40,14.630000000000001,10.06
2012-11-20 01:23:50,14.630000000000001,10.06
2012-11-20 01:24:00,14.630000000000001,10.06
2012-11-20 01:24:10,14.630000000000001,10.06
2012-11-20 01:24:20,14.630000000000001,10.06
2012-11-20 01:24:30,14.630000000000001,10.06
2012-11-20 01:24:40,14.630000000000001,10.0
2012-11-20 01:24:50,14.630000000000001,10.06
2012-11-20 01:25:00,14.630000000000001,10.0
2012-11-20 01:25:10,14.56,10.0
2012-11-20 01:25:20,14.630000000000001,10.06
2012-11-20 01:25:30,14.630000000000001,10.06
2012-11-20 01:25:40,14.630000000000001,10.0
2012-11-20 01:25:50,14.56,10.06
2012-11-20 01:26:00,14.56,10.0
2012-11-20 01:26:10,14.630000000000001,10.06
2012-11-20 01:26:20,14.56,10.06
2012-11-20 01:26:30,14.630000000000001,10.0
2012-11-20 01:26:40,14.630000000000001,10.06
2012-11-20 01:26:50,14.630000000000001,10.0
2012-11-20 01:27:00,14.630000000000001,10.06
2012-11-20 01:27:10,14.56,10.06
2012-11-20 01:27:20,14.56,10.06
2012-11-20 01:27:30,14.56,10.0
2012-11-20 01:27:40,14.56,10.06
2012-11-20 01:27:50,14.630000000000001,10.06
2012-11-20 01:28:00,14.630000000000001,10.06
2012-11-20 01:28:10,14.56,10.0
2012-11-20 01:28:20,14.630000000000001,10.06
2012-11-20 01:28:30,14.630000000000001,10.0
2012-11-20 01:28:40,14.56,10.06
2012-11-20 01:28:50,14.630000000000001,10.06
2012-11-20 01:29:00,14.630000000000001,10.06
2012-11-20 01:29:10,14.630000000000001,10.0
2012-11-20 01:29:20,14.56,10.0
2012-11-20 01:29:30,14.56,10.06
2012-11-20 01:29:40,14.56,10.0
2012-11-20 01:29:50,14.630000000000001,10.06
2012-11-20 01:30:00,14.630000000000001,10.0
2012-11-20 01:30:10,14.56,10.0
2012-11-20 01:30:20,14.630000000000001,10.06
2012-11-20 01:30:30,14.56,10.0
2012-11-20 01:30:40,14.56,10.0
2012-11-20 01:30:50,14.630000000000001,10.0
2012-11-20 01:31:00,14.56,10.06
2012-11-20 01:31:10,14.630000000000001,10.06
2012-11-20 01:31:20,14.56,10.06
2012-11-20 01:31:30,14.56,10.0
2012-11-20 01:31:40,14.56,10.0
2012-11-20 01:31:50,14.56,10.0
2012-11-20 01:32:00,14.56,10.0
2012-11-20 01:32:10,14.56,10.06
2012-11-20 01:32:20,14.56,10.06
2012-11-20 01:32:30,14.56,10.0
2012-11-20 01:32:40,14.56,10.0
2012-11-20 01:32:50,14.56,10.0
2012-11-20 01:33:00,14.56,10.0
2012-11-20 01:33:10,14.56,10.0
2012-11-20 01:33:20,14.56,10.0
2012-11-20 01:33:30,14.56,10.0
2012-11-20 01:33:40,14.56,10.0
2012-11-20 01:33:50,14.56,10.0
2012-11-20 01:34:00,14.56,10.0
2012-11-20 01:34:10,14.56,10.0
2012-11-20 01:34:20,14.56,10.0
2012-11-20 01:34:30,14.56,10.0
2012-11-20 01:34:40,14.56,10.0
2012-11-20 01:34:50,14.56,10.0
2012-11-20 01:35:00,14.56,10.0
2012-11-20 01:35:10,14.56,10.06
2012-11-20 01:35:20,14.56,10.0
2012-11-20 01:35:30,14.56,10.0
2012-11-20 01:35:40,14.56,10.0
2012-11-20 01:35:50,14.56,10.0
2012-11-20 01:36:00,14.56,10.0
2012-11-20 01:36:10,14.56,10.0
2012-11-20 01:36:20,14.5,10.0
2012-11-20 01:36:30,14.56,10.0
2012-11-20 01:36:40,14.56,10.0
2012-11-20 01:36:50,14.56,10.0
2012-11-20 01:37:00,14.56,10.0
2012-11-20 01:37:10,14.56,10.0
2012-11-20 01:37:20,14.56,10.0
2012-11-20 01:37:30,14.56,10.0
2012-11-20 01:37:40,14.56,10.0
2012-11-20 01:37:50,14.56,10.0
2012-11-20 01:38:00,14.56,10.0
2012-11-20 01:38:10,14.56,10.0
2012-11-20 01:38:20,14.56,10.0
2012-11-20 01:38:30,14.56,10.0
2012-11-20 01:38:40,14.56,10.0
2012-11-20 01:38:50,14.56,10.0
2012-11-20 01:39:00,14.5,10.0
2012-11-20 01:39:10,14.56,10.0
2012-11-20 01:39:20,14.56,10.0
2012-11-20 01:39:30,14.56,10.0
2012-11-20 01:39:40,14.56,10.0
2012-11-20 01:39:50,14.5,10.0
2012-11-20 01:40:00,14.56,10.0
2012-11-20 01:40:10,14.5,10.0
2012-11-20 01:40:20,14.56,10.0
2012-11-20 01:40:30,14.56,10.0
2012-11-20 01:40:40,14.5,10.0
2012-11-20 01:40:50,14.56,10.0
2012-11-20 01:41:00,14.56,10.0
